Comarca,Sexe,Cause,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
ALT PENEDÈS,Total,XVI.Perinatal,2,0,0,0,0,0,0,0,0,0,0,2,236.13,0,0,0,0,0,0,0,0,0,0,1.76
ALT PENEDÈS,Total,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,30.94,0.88
ALT PENEDÈS,Total,XVIII.Mal definides,0,0,0,0,0,0,2,2,1,6,21,32,0,0,0,0,0,0,10.06,13.21,9.22,88.9,649.75,28.23
ALT PENEDÈS,Total,XX.Externes,0,0,0,0,6,4,5,2,4,12,10,43,0,0,0,0,52.52,25.6,25.16,13.21,36.88,177.8,309.41,37.93
ALT PENEDÈS,Total,XXI. Total,2,1,2,0,10,9,29,67,137,228,409,894,236.13,26.79,15.64,0,87.54,57.59,145.93,442.68,1263.14,3378.28,12654.7,788.62
ALT URGELL,Dones,I.Infeccioses,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,526.32,28.87
ALT URGELL,Dones,II.Tumors,0,0,0,0,0,0,1,1,7,2,7,18,0,0,0,0,0,0,60.35,63.61,620.02,248.76,1228.07,173.24
ALT URGELL,Dones,III.Sang,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,175.44,9.62
ALT URGELL,Dones,IV.Endocrines,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,88.57,0,526.32,38.5
ALT URGELL,Dones,V.Mentals,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,124.38,526.32,38.5
ALT URGELL,Dones,VI.Nerviós,0,0,0,0,0,0,0,0,0,1,9,10,0,0,0,0,0,0,0,0,0,124.38,1578.95,96.25
ALT URGELL,Dones,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Dones,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Dones,IX.Circulatori,0,0,0,0,0,0,1,1,2,2,28,34,0,0,0,0,0,0,60.35,63.61,177.15,248.76,4912.28,327.24
ALT URGELL,Dones,X.Respiratori,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,373.13,1228.07,96.25
ALT URGELL,Dones,XI.Digestiu,0,0,0,0,0,0,0,2,2,1,4,9,0,0,0,0,0,0,0,127.23,177.15,124.38,701.75,86.62
ALT URGELL,Dones,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Dones,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,124.38,350.88,28.87
ALT URGELL,Dones,XIV.Genitourinari,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,88.57,0,526.32,38.5
ALT URGELL,Dones,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Dones,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Dones,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Dones,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,175.44,9.62
ALT URGELL,Dones,XX.Externes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Dones,XXI. Total,0,0,0,0,0,0,2,4,13,11,71,101,0,0,0,0,0,0,120.7,254.45,1151.46,1368.16,12456.14,972.09
ALT URGELL,Homes,I.Infeccioses,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,154.56,0,9.52
ALT URGELL,Homes,II.Tumors,0,0,0,0,0,0,1,4,8,7,13,33,0,0,0,0,0,0,59.81,257.9,672.83,1081.92,4113.92,314.32
ALT URGELL,Homes,III.Sang,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,154.56,0,9.52
ALT URGELL,Homes,IV.Endocrines,0,0,0,0,0,0,0,0,2,2,2,6,0,0,0,0,0,0,0,0,168.21,309.12,632.91,57.15
ALT URGELL,Homes,V.Mentals,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,632.91,19.05
ALT URGELL,Homes,VI.Nerviós,0,0,0,0,0,0,0,1,2,2,2,7,0,0,0,0,0,0,0,64.47,168.21,309.12,632.91,66.67
ALT URGELL,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Homes,IX.Circulatori,0,0,0,0,0,0,1,5,3,8,17,34,0,0,0,0,0,0,59.81,322.37,252.31,1236.48,5379.75,323.84
ALT URGELL,Homes,X.Respiratori,0,0,0,0,0,0,0,3,2,5,16,26,0,0,0,0,0,0,0,193.42,168.21,772.8,5063.29,247.64
ALT URGELL,Homes,XI.Digestiu,0,0,0,0,0,0,0,1,1,3,1,6,0,0,0,0,0,0,0,64.47,84.1,463.68,316.46,57.15
ALT URGELL,Homes,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Homes,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,316.46,9.52
ALT URGELL,Homes,XIV.Genitourinari,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,128.95,0,0,316.46,28.57
ALT URGELL,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Homes,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Homes,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Homes,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Homes,XX.Externes,0,0,0,1,0,0,0,1,0,2,0,4,0,0,0,87.18,0,0,0,64.47,0,309.12,0,38.1
ALT URGELL,Homes,XXI. Total,0,0,0,1,0,0,2,17,18,31,55,124,0,0,0,87.18,0,0,119.62,1096.07,1513.88,4791.34,17405.06,1181.06
ALT URGELL,Total,I.Infeccioses,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,68.92,338.6,19.15
ALT URGELL,Total,II.Tumors,0,0,0,0,0,0,2,5,15,9,20,51,0,0,0,0,0,0,60.08,160.1,647.11,620.26,2257.34,244.15
ALT URGELL,Total,III.Sang,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,68.92,112.87,9.57
ALT URGELL,Total,IV.Endocrines,0,0,0,0,0,0,0,0,3,2,5,10,0,0,0,0,0,0,0,0,129.42,137.84,564.33,47.87
ALT URGELL,Total,V.Mentals,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,68.92,564.33,28.72
ALT URGELL,Total,VI.Nerviós,0,0,0,0,0,0,0,1,2,3,11,17,0,0,0,0,0,0,0,32.02,86.28,206.75,1241.53,81.38
ALT URGELL,Total,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Total,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Total,IX.Circulatori,0,0,0,0,0,0,2,6,5,10,45,68,0,0,0,0,0,0,60.08,192.12,215.7,689.18,5079.01,325.53
ALT URGELL,Total,X.Respiratori,0,0,0,0,0,0,0,3,2,8,23,36,0,0,0,0,0,0,0,96.06,86.28,551.34,2595.94,172.34
ALT URGELL,Total,XI.Digestiu,0,0,0,0,0,0,0,3,3,4,5,15,0,0,0,0,0,0,0,96.06,129.42,275.67,564.33,71.81
ALT URGELL,Total,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Total,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,68.92,338.6,19.15
ALT URGELL,Total,XIV.Genitourinari,0,0,0,0,0,0,0,2,1,0,4,7,0,0,0,0,0,0,0,64.04,43.14,0,451.47,33.51
ALT URGELL,Total,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Total,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Total,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALT URGELL,Total,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,112.87,4.79
ALT URGELL,Total,XX.Externes,0,0,0,1,0,0,0,1,0,2,0,4,0,0,0,47.44,0,0,0,32.02,0,137.84,0,19.15
ALT URGELL,Total,XXI. Total,0,0,0,1,0,0,4,21,31,42,126,225,0,0,0,47.44,0,0,120.16,672.43,1337.36,2894.56,14221.22,1077.12
ALTA RIBAGORÇA,Dones,I.Infeccioses,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,819.67,1063.83,103.73
ALTA RIBAGORÇA,Dones,II.Tumors,0,0,0,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,0,0,518.13,819.67,3191.49,259.34
ALTA RIBAGORÇA,Dones,III.Sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Dones,IV.Endocrines,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2127.66,103.73
ALTA RIBAGORÇA,Dones,V.Mentals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Dones,VI.Nerviós,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2127.66,103.73
ALTA RIBAGORÇA,Dones,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Dones,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Dones,IX.Circulatori,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4255.32,207.47
ALTA RIBAGORÇA,Dones,X.Respiratori,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3191.49,155.6
ALTA RIBAGORÇA,Dones,XI.Digestiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Dones,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Dones,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Dones,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2127.66,103.73
ALTA RIBAGORÇA,Dones,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Dones,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Dones,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Dones,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,819.67,0,51.87
ALTA RIBAGORÇA,Dones,XX.Externes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Dones,XXI. Total,0,0,0,0,0,0,0,0,1,3,17,21,0,0,0,0,0,0,0,0,518.13,2459.02,18085.11,1089.21
ALTA RIBAGORÇA,Homes,I.Infeccioses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Homes,II.Tumors,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,450.45,990.1,0,95.15
ALTA RIBAGORÇA,Homes,III.Sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Homes,IV.Endocrines,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,450.45,0,1282.05,95.15
ALTA RIBAGORÇA,Homes,V.Mentals,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1282.05,47.57
ALTA RIBAGORÇA,Homes,VI.Nerviós,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1282.05,47.57
ALTA RIBAGORÇA,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Homes,IX.Circulatori,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,244.5,317.46,0,990.1,0,142.72
ALTA RIBAGORÇA,Homes,X.Respiratori,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,317.46,0,990.1,1282.05,142.72
ALTA RIBAGORÇA,Homes,XI.Digestiu,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,900.9,0,0,95.15
ALTA RIBAGORÇA,Homes,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Homes,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Homes,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1282.05,47.57
ALTA RIBAGORÇA,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Homes,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Homes,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Homes,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Homes,XX.Externes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Homes,XXI. Total,0,0,0,0,0,0,1,2,4,3,5,15,0,0,0,0,0,0,244.5,634.92,1801.8,2970.3,6410.26,713.61
ALTA RIBAGORÇA,Total,I.Infeccioses,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,448.43,581.4,49.63
ALTA RIBAGORÇA,Total,II.Tumors,0,0,0,0,0,0,0,0,2,2,3,7,0,0,0,0,0,0,0,0,481.93,896.86,1744.19,173.7
ALTA RIBAGORÇA,Total,III.Sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Total,IV.Endocrines,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,240.96,0,1744.19,99.26
ALTA RIBAGORÇA,Total,V.Mentals,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,581.4,24.81
ALTA RIBAGORÇA,Total,VI.Nerviós,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1744.19,74.44
ALTA RIBAGORÇA,Total,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Total,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Total,IX.Circulatori,0,0,0,0,0,0,1,1,0,1,4,7,0,0,0,0,0,0,136.05,167.5,0,448.43,2325.58,173.7
ALTA RIBAGORÇA,Total,X.Respiratori,0,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,0,167.5,0,448.43,2325.58,148.88
ALTA RIBAGORÇA,Total,XI.Digestiu,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,481.93,0,0,49.63
ALTA RIBAGORÇA,Total,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Total,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Total,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1744.19,74.44
ALTA RIBAGORÇA,Total,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Total,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Total,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Total,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,448.43,0,24.81
ALTA RIBAGORÇA,Total,XX.Externes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALTA RIBAGORÇA,Total,XXI. Total,0,0,0,0,0,0,1,2,5,6,22,36,0,0,0,0,0,0,136.05,335.01,1204.82,2690.58,12790.7,893.3
ANOIA,Dones,I.Infeccioses,0,0,0,0,0,0,0,0,1,1,12,14,0,0,0,0,0,0,0,0,15.58,23.12,484.07,22.14
ANOIA,Dones,II.Tumors,0,0,0,0,1,2,9,11,20,27,39,109,0,0,0,0,15.51,23.11,86.89,134.24,311.62,624.13,1573.22,172.36
ANOIA,Dones,III.Sang,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,23.12,80.68,4.74
ANOIA,Dones,IV.Endocrines,0,0,0,0,0,0,0,1,3,6,14,24,0,0,0,0,0,0,0,12.2,46.74,138.7,564.74,37.95
ANOIA,Dones,V.Mentals,0,0,0,0,0,0,0,0,0,3,21,24,0,0,0,0,0,0,0,0,0,69.35,847.12,37.95
ANOIA,Dones,VI.Nerviós,0,0,0,0,2,0,1,2,1,7,27,40,0,0,0,0,31.03,0,9.65,24.41,15.58,161.81,1089.15,63.25
ANOIA,Dones,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Dones,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Dones,IX.Circulatori,0,0,0,0,0,0,1,3,6,31,88,129,0,0,0,0,0,0,9.65,36.61,93.49,716.6,3549.82,203.99
ANOIA,Dones,X.Respiratori,0,0,0,0,0,1,0,4,7,11,33,56,0,0,0,0,0,11.56,0,48.82,109.07,254.28,1331.18,88.55
ANOIA,Dones,XI.Digestiu,0,0,0,0,0,0,0,1,1,3,15,20,0,0,0,0,0,0,0,12.2,15.58,69.35,605.08,31.63
ANOIA,Dones,XII.Pell,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,23.12,80.68,4.74
ANOIA,Dones,XIII.Osteomuscular,0,0,0,0,0,0,0,0,3,5,12,20,0,0,0,0,0,0,0,0,46.74,115.58,484.07,31.63
ANOIA,Dones,XIV.Genitourinari,0,0,0,0,0,0,0,0,3,3,19,25,0,0,0,0,0,0,0,0,46.74,69.35,766.44,39.53
ANOIA,Dones,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Dones,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Dones,XVII.Congènites,0,0,1,0,0,1,0,0,0,0,1,3,0,0,14.8,0,0,11.56,0,0,0,0,40.34,4.74
ANOIA,Dones,XVIII.Mal definides,2,0,0,0,0,0,1,0,0,1,9,13,462.96,0,0,0,0,0,9.65,0,0,23.12,363.05,20.56
ANOIA,Dones,XX.Externes,0,1,0,0,0,0,0,1,2,2,11,17,0,49.58,0,0,0,0,0,12.2,31.16,46.23,443.73,26.88
ANOIA,Dones,XXI. Total,2,1,1,0,3,4,12,23,47,102,305,500,462.96,49.58,14.8,0,46.54,46.23,115.85,280.69,732.32,2357.84,12303.35,790.65
ANOIA,Homes,I.Infeccioses,0,0,0,0,0,0,0,4,4,5,10,23,0,0,0,0,0,0,0,47.58,68.21,145.82,775.8,35.73
ANOIA,Homes,II.Tumors,0,0,1,0,0,3,8,43,45,38,37,175,0,0,13.87,0,0,32.89,69.35,511.48,767.39,1108.19,2870.44,271.84
ANOIA,Homes,III.Sang,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,77.58,1.55
ANOIA,Homes,IV.Endocrines,0,0,0,0,0,0,0,1,3,3,8,15,0,0,0,0,0,0,0,11.89,51.16,87.49,620.64,23.3
ANOIA,Homes,V.Mentals,0,0,0,0,0,0,0,1,2,7,9,19,0,0,0,0,0,0,0,11.89,34.11,204.14,698.22,29.51
ANOIA,Homes,VI.Nerviós,0,0,0,0,0,0,0,2,2,7,7,18,0,0,0,0,0,0,0,23.79,34.11,204.14,543.06,27.96
ANOIA,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Homes,IX.Circulatori,0,0,0,0,0,3,6,7,26,37,58,137,0,0,0,0,0,32.89,52.01,83.26,443.38,1079.03,4499.61,212.81
ANOIA,Homes,X.Respiratori,0,0,0,0,1,0,0,9,7,17,23,57,0,0,0,0,14.28,0,0,107.05,119.37,495.77,1784.33,88.54
ANOIA,Homes,XI.Digestiu,0,0,0,0,0,0,1,6,9,2,12,30,0,0,0,0,0,0,8.67,71.37,153.48,58.33,930.95,46.6
ANOIA,Homes,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Homes,XIII.Osteomuscular,0,0,0,0,0,0,1,0,0,3,3,7,0,0,0,0,0,0,8.67,0,0,87.49,232.74,10.87
ANOIA,Homes,XIV.Genitourinari,0,0,0,0,0,0,0,1,1,5,8,15,0,0,0,0,0,0,0,11.89,17.05,145.82,620.64,23.3
ANOIA,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Homes,XVI.Perinatal,1,0,0,0,0,0,0,0,0,0,0,1,206.19,0,0,0,0,0,0,0,0,0,0,1.55
ANOIA,Homes,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Homes,XVIII.Mal definides,0,0,0,0,0,1,0,0,1,4,4,10,0,0,0,0,0,10.96,0,0,17.05,116.65,310.32,15.53
ANOIA,Homes,XX.Externes,0,0,0,3,3,2,8,4,4,3,10,37,0,0,0,38.15,42.84,21.93,69.35,47.58,68.21,87.49,775.8,57.47
ANOIA,Homes,XXI. Total,1,0,1,3,4,9,24,78,104,131,190,545,206.19,0,13.87,38.15,57.13,98.67,208.04,927.8,1773.53,3820.36,14740.11,846.59
ANOIA,Total,I.Infeccioses,0,0,0,0,0,0,0,4,5,6,22,37,0,0,0,0,0,0,0,24.09,40.71,77.37,583.86,28.99
ANOIA,Total,II.Tumors,0,0,1,0,1,5,17,54,65,65,76,284,0,0,7.16,0,7.44,28.13,77.65,325.28,529.23,838.17,2016.99,222.54
ANOIA,Total,III.Sang,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,12.89,79.62,3.13
ANOIA,Total,IV.Endocrines,0,0,0,0,0,0,0,2,6,9,22,39,0,0,0,0,0,0,0,12.05,48.85,116.05,583.86,30.56
ANOIA,Total,V.Mentals,0,0,0,0,0,0,0,1,2,10,30,43,0,0,0,0,0,0,0,6.02,16.28,128.95,796.18,33.7
ANOIA,Total,VI.Nerviós,0,0,0,0,2,0,1,4,3,14,34,58,0,0,0,0,14.87,0,4.57,24.09,24.43,180.53,902.34,45.45
ANOIA,Total,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Total,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Total,IX.Circulatori,0,0,0,0,0,3,7,10,32,68,146,266,0,0,0,0,0,16.88,31.97,60.24,260.54,876.85,3874.73,208.44
ANOIA,Total,X.Respiratori,0,0,0,0,1,1,0,13,14,28,56,113,0,0,0,0,7.44,5.63,0,78.31,113.99,361.06,1486.2,88.55
ANOIA,Total,XI.Digestiu,0,0,0,0,0,0,1,7,10,5,27,50,0,0,0,0,0,0,4.57,42.17,81.42,64.47,716.56,39.18
ANOIA,Total,XII.Pell,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,12.89,53.08,2.35
ANOIA,Total,XIII.Osteomuscular,0,0,0,0,0,0,1,0,3,8,15,27,0,0,0,0,0,0,4.57,0,24.43,103.16,398.09,21.16
ANOIA,Total,XIV.Genitourinari,0,0,0,0,0,0,0,1,4,8,27,40,0,0,0,0,0,0,0,6.02,32.57,103.16,716.56,31.34
ANOIA,Total,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANOIA,Total,XVI.Perinatal,1,0,0,0,0,0,0,0,0,0,0,1,109.05,0,0,0,0,0,0,0,0,0,0,0.78
ANOIA,Total,XVII.Congènites,0,0,1,0,0,1,0,0,0,0,1,3,0,0,7.16,0,0,5.63,0,0,0,0,26.54,2.35
ANOIA,Total,XVIII.Mal definides,2,0,0,0,0,1,1,0,1,5,13,23,218.1,0,0,0,0,5.63,4.57,0,8.14,64.47,345.01,18.02
